auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,16788,44,1,4904222,61500,2017-02-23
RAA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,26003,40,2,4904222,57000,2017-02-23
RAA,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,22026,35,1,4904222,50500,2017-02-23
RAA,2014,GOLD,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,27355,46,1,4904222,40000,2017-02-23
RAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,24745,42,1,4904222,45500,2017-02-23
RAA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,15330,43,1,4904222,40000,2017-02-23
RAA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25999,44,1,4904222,37500,2017-02-23
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,43793,47,1,4904222,35000,2017-02-23
RAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,27448,44,1,4904222,42000,2017-02-23
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,38450,32,1,4904222,36000,2017-02-23
RAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,39606,37,1,4904222,38500,2017-02-23
RAA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15496,48,1,4904222,41000,2017-02-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19638,35,1,4904222,40000,2017-02-23
RAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,19230,29,1,4904222,42500,2017-02-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,36326,37,1,4904222,36000,2017-02-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27008,36,1,4904222,37000,2017-02-23
RAA,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,21978,37,1,4904222,44000,2017-02-23
RAA,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,33879,40,1,4904222,37000,2017-02-23
RAA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21022,37,1,4904222,38500,2017-02-23
RAA,2014,TAN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,24108,36,1,4904222,41000,2017-02-23
RAA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28205,41,2,4904222,43000,2017-02-23
MAA,2007,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,42728,28,1,5396648,17900,2017-02-24
MAA,2007,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,42508,38,1,5372193,19900,2017-02-24
MAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15343,46,1,5372193,43250,2017-02-24
SWFL,2011,BLACK,MASERATI,GRANTURISMO,S,2DCP,8G,A,21138,44,2,5051548,41000,2017-02-27
AAAW,2011,GRAY,MASERATI,QUATTROPORTE,S,4DSN,8G,A,59468,22,1,4906200,24800,2017-02-28
BWAE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7615,41,6,4925422,41400,2017-02-28
BCAA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20718,41,4,4919287,39500,2017-03-01
CADE,2007,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,58822,19,1,5023677,13400,2017-03-01
DALA,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20753,42,1,5323965,40250,2017-03-01
AAA,2010,BLACK,MASERATI,QUATTROPORTE,S,4DSN,8G,A,87066,31,2,5289308,21000,2017-03-01
AAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,12048,40,2,4904222,43500,2017-03-01
AAA,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,16952,38,1,4904222,49500,2017-03-01
AAA,2014,WHITE,MASERATI,GRANTURISMO,MC,2DCV,8G,A,3878,42,1,4904222,84500,2017-03-01
AAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30572,46,1,4904222,42000,2017-03-01
AAA,2012,BLUE,MASERATI,QUATTROPORTE,S,4DSN,8G,A,40360,33,1,4997735,33800,2017-03-01
AAA,2012,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,19850,38,1,5006294,59800,2017-03-01
LAA,2008,BLACK,MASERATI,QUATTROPORTE,SPORT GT S,4DSN,8G,A,79855,31,1,4948117,14000,2017-03-02
GCAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37906,38,1,4904222,38600,2017-03-02
GCAA,2014,SILVER,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8G,A,51838,41,1,4904222,41800,2017-03-02
SSAA,2016,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,1704,39,1,4900557,90000,2017-03-02
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24732,39,1,5411558,47000,2017-03-02
NVAA,2012,GRAY,MASERATI,GRANTURISMO,S,2DCP,8G,A,27005,37,1,5275006,47000,2017-03-03
AAA,2010,SILVER,MASERATI,GRANTURISMO,S,2DCP,8G,A,45987,35,3,5303167,37000,2017-03-05
SWFL,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26449,43,2,5024264,40500,2017-03-06
AAAI,2016,RED,MASERATI,GRANTURISMO,MC,2DCV,8G,A,6354,41,7,4903227,85200,2017-03-07
DAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,36588,42,1,4904222,41400,2017-03-08
BCAA,2006,BLUE,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,50325,28,5,5056522,13250,2017-03-08
CADE,2006,GRAY,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,59764,32,1,5279240,13000,2017-03-08
MMAA,2016,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,6895,41,6,4903227,54500,2017-03-08
NADE,2014,SILVER,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,20182,32,1,4904222,48600,2017-03-08
NADE,2014,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,38472,39,2,4904222,42000,2017-03-08
NADE,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22181,38,1,4904222,45600,2017-03-08
NADE,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20719,36,2,4904222,39250,2017-03-08
NADE,2014,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24880,45,2,4904222,39000,2017-03-08
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13517,43,2,4904222,44750,2017-03-08
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,45445,35,2,4904222,37750,2017-03-08
NADE,2013,NERO CAR,MASERATI,GRANTURISMO,GTC,2DCV,8G,A,21433,28,3,4904222,53500,2017-03-08
NADE,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8696,41,2,4904222,46250,2017-03-08
NADE,2014,4573893,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14760,35,2,4904222,41000,2017-03-08
NADE,2014,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,27181,36,1,4904222,56750,2017-03-08
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,36579,40,1,4904222,41250,2017-03-08
NADE,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,12477,35,2,4904222,40500,2017-03-08
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37894,38,2,4904222,40000,2017-03-08
NADE,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21659,40,2,4904222,43000,2017-03-08
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22119,42,2,4904222,46500,2017-03-08
NADE,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,22022,39,2,4904222,49500,2017-03-08
NADE,2013,GRIGIO G,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,15633,29,1,4904222,56250,2017-03-08
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22895,36,2,4904222,41500,2017-03-08
NADE,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29025,39,2,4904222,40500,2017-03-08
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35816,33,1,4904222,38000,2017-03-08
NADE,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35264,36,1,4904222,38500,2017-03-08
NADE,2013,ROSSO TR,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,4762,39,1,4904222,76000,2017-03-08
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,38095,42,2,4904222,40500,2017-03-08
NADE,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26642,35,1,4904222,40500,2017-03-08
NADE,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,36327,31,2,4904222,38000,2017-03-08
NADE,2013,BLU OCEA,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,20338,20,2,4904222,50000,2017-03-08
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21578,37,2,4904222,43250,2017-03-08
NADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27035,38,2,4904222,42000,2017-03-08
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,6421,37,2,4904222,46750,2017-03-08
NADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25299,37,3,4904222,39500,2017-03-08
NADE,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25823,37,2,4904222,42250,2017-03-08
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,14924,39,1,4904222,49750,2017-03-08
NADE,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15170,36,2,4904222,41000,2017-03-08
NADE,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28596,35,2,4904222,46000,2017-03-08
NADE,2014,PURPLE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35599,30,1,4904222,36500,2017-03-08
NADE,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11313,37,1,4904222,53000,2017-03-08
NADE,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6G,A,12369,41,1,4903227,43500,2017-03-08
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5112,42,2,4903227,55500,2017-03-08
NADE,2016,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5273,46,2,4903227,58250,2017-03-08
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5431,42,1,4903227,53000,2017-03-08
NADE,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8247,44,1,4903227,54750,2017-03-08
NADE,2016,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8562,45,1,4903227,53500,2017-03-08
NADE,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5831,46,2,4903227,53500,2017-03-08
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7008,44,1,4903227,53750,2017-03-08
NADE,2016,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8512,39,1,4903227,53000,2017-03-08
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7064,43,1,4903227,53500,2017-03-08
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11324,49,1,4903227,53000,2017-03-08
SWFL,2012,BLUE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,15133,41,1,5057432,53768,2017-03-08
SSAA,2002,BLACK,MASERATI,COUPE,CAMBIOCORS,2DCV,8G,A,36936,10,5,4919142,9600,2017-03-08
SCAA,2006,SILVER,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,63668,37,1,5033211,13700,2017-03-09
THAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14385,41,1,5224991,44250,2017-03-09
THAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,28716,42,1,5224991,50000,2017-03-09
RAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,9376,44,1,5191775,51750,2017-03-09
LMAA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,6944,36,1,5153503,43000,2017-03-10
LMAA,2007,BLUE,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,31478,29,3,5153351,18000,2017-03-10
NVAA,2012,BLACK,MASERATI,GRANTURISMO,S,2DCP,8G,A,13258,41,1,5341495,53000,2017-03-10
LMAA,2007,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,73328,19,1,4935775,9500,2017-03-10
DALA,2007,WHITE,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,88265,17,2,5347797,11200,2017-03-10
SAAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,34465,43,1,5292394,39250,2017-03-10
MAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18715,50,1,5372193,39800,2017-03-10
MAA,2012,GREY,MASERATI,GRANTURISMO,S,2DCP,8G,A,6435,44,1,5353930,54000,2017-03-10
FAAO,2016,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,24209,43,3,4900557,47300,2017-03-13
SVAA,2003,GREY,MASERATI,COUPE,CAMBIOCORS,2DCP,8G,6,58076,35,1,5305103,14000,2017-03-14
BAA,2004,TAN,MASERATI,SPYDER,CAMBIOCORS,2DCV,8G,A,36049,36,1,5072742,15800,2017-03-15
NASH,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35163,43,4,5154915,40000,2017-03-15
AAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,12143,50,1,5342070,42600,2017-03-16
PXAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,35255,42,1,5399435,42200,2017-03-16
MAA,2012,BLUE,MASERATI,QUATTROPORTE,S,4DSN,8G,A,45275,44,1,5353174,33250,2017-03-16
MAA,2016,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,12989,44,1,5407015,50000,2017-03-16
MAA,2011,GREY,MASERATI,GRANTURISMO,S,2DCP,8G,A,16752,47,1,5411558,53000,2017-03-16
MAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13326,33,1,5000220,43000,2017-03-16
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29984,41,1,4904222,43750,2017-03-16
MAA,2016,WHITE,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,6861,50,1,5042109,54500,2017-03-16
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8723,42,1,5209098,49000,2017-03-16
LMAA,2006,BLACK,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,71638,35,1,5153351,9600,2017-03-17
MAA,2011,GREY,MASERATI,QUATTROPORTE,S,4DSN,8G,A,70968,27,1,5372193,25500,2017-03-17
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28077,41,5,5004311,40900,2017-03-20
FAAO,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30110,42,1,5384968,40000,2017-03-21
BWAE,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,17316,37,1,4995620,52000,2017-03-21
DAA,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22954,31,1,4904222,42400,2017-03-22
SSAA,2008,BLACK,MASERATI,QUATTROPORTE,SPORT GT S,4DSN,8G,A,27632,39,1,5388127,23000,2017-03-22
WPBA,2014,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,21047,42,1,4904222,58000,2017-03-22
WPBA,2014,TAN,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,17399,44,1,4904222,43500,2017-03-22
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,23232,41,1,4904222,44000,2017-03-22
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5244,48,5,4904222,40500,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16435,42,1,4904222,43500,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18228,25,3,4904222,37500,2017-03-22
WPBA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,37696,26,2,4904222,63750,2017-03-22
WPBA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,23295,35,1,4904222,47500,2017-03-22
WPBA,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28875,37,1,4904222,42250,2017-03-22
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18379,44,1,4904222,41500,2017-03-22
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19420,36,1,4904222,42250,2017-03-22
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25899,43,2,4904222,42000,2017-03-22
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25938,44,1,4904222,43500,2017-03-22
WPBA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,9113,24,1,4904222,58500,2017-03-22
WPBA,2013,RED,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,22381,40,2,4904222,63250,2017-03-22
WPBA,2013,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,26464,36,2,4904222,52000,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,32035,44,1,4904222,39500,2017-03-22
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,34170,37,1,4904222,38250,2017-03-22
WPBA,2015,GRAY,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,6701,42,1,4904222,56000,2017-03-22
WPBA,2016,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,15825,44,1,4904222,49750,2017-03-22
WPBA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,46248,20,5,4904222,45250,2017-03-22
WPBA,2014,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,45756,43,2,4904222,47750,2017-03-22
WPBA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25049,44,1,4904222,42000,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31507,39,1,4904222,41250,2017-03-22
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,44146,35,1,4904222,36250,2017-03-22
WPBA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,45146,35,3,4904222,53250,2017-03-22
WPBA,2013,BLUE,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,22231,42,1,4904222,60000,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20808,37,1,4904222,41500,2017-03-22
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,13123,43,1,4904222,48000,2017-03-22
WPBA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23547,39,1,4904222,42250,2017-03-22
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,30511,41,1,4904222,44250,2017-03-22
WPBA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,34046,44,1,4904222,41750,2017-03-22
WPBA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,33775,48,1,4904222,42750,2017-03-22
WPBA,2004,GREEN,MASERATI,COUPE,CAMBIOCORS,2DCP,8G,A,28696,20,5,5177233,13000,2017-03-22
WPBA,2006,BLUE,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,6188,31,1,5091839,20500,2017-03-22
WPBA,2009,MAROON,MASERATI,QUATTROPORTE,S,4DSN,8G,A,44508,43,1,5377954,29500,2017-03-22
WPBA,2012,BLACK,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,11745,37,1,5368444,61500,2017-03-22
WPBA,2013,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,17146,38,1,5091839,57000,2017-03-23
DETA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26532,50,1,5096225,39600,2017-03-23
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,33664,29,2,4907573,37000,2017-03-23
GCAA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23063,37,1,4904222,42200,2017-03-23
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20972,41,1,5299447,47500,2017-03-23
RAA,2013,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,35141,38,1,5035767,54000,2017-03-23
RAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10548,28,1,4903227,45000,2017-03-23
RAA,2016,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,3733,42,1,4903227,53000,2017-03-23
RAA,2016,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,5075,47,1,4903227,54500,2017-03-23
RAA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11555,25,2,4904222,36250,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24073,43,1,4904222,41000,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22069,43,2,4904222,41250,2017-03-23
RAA,2014,BLUE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,30384,34,1,4904222,45750,2017-03-23
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23946,44,1,4904222,40000,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21024,27,2,4904222,36500,2017-03-23
RAA,2014,GRAY,MASERATI,GRANTURISMO,MC,2DCV,8G,A,7807,37,1,4904222,84000,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,48463,35,1,4904222,37000,2017-03-23
RAA,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,34804,28,1,4904222,47500,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25213,43,1,4904222,41250,2017-03-23
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,38499,29,1,4904222,50250,2017-03-23
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25691,35,1,4904222,46750,2017-03-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29947,26,2,4904222,41000,2017-03-23
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,9815,25,1,4904222,52000,2017-03-23
RAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,32393,46,1,4904222,40250,2017-03-23
RAA,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,15973,47,1,4904222,45250,2017-03-23
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,4985,45,1,4904222,53500,2017-03-23
RAA,2013,NERO (BL,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,38218,44,1,4904222,66000,2017-03-23
RAA,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37638,42,1,4904222,39250,2017-03-23
RAA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,20711,45,1,4904222,63500,2017-03-23
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,32485,35,1,4904222,42750,2017-03-23
RAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11374,48,1,4904222,43500,2017-03-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21161,37,1,4904222,43500,2017-03-23
RAA,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,19948,36,1,4904222,52500,2017-03-23
RAA,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,25826,36,1,4904222,55000,2017-03-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,50121,42,1,4904222,39750,2017-03-23
RAA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14488,38,1,4904222,43000,2017-03-23
RAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13323,33,1,4904222,44000,2017-03-23
RAA,2013,WHITE,MASERATI,GRANTURISMO,MC,2DCV,8G,A,4926,38,1,4904222,75000,2017-03-23
RAA,2014,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16404,41,1,4904222,42500,2017-03-23
RAA,2014,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,7624,34,1,4904222,38000,2017-03-23
MAA,2009,WHITE,MASERATI,GRANTURISMO,S,2DCP,8G,A,16920,42,1,5372193,47300,2017-03-24
NASH,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25336,31,3,4910984,40500,2017-03-27
FAAO,2016,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,4691,44,1,4900586,81500,2017-03-28
UAA,2007,WHITE,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,63300,28,1,4946935,12600,2017-03-29
