,auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
42018,DFWA,2017,GOLD,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,11393.0,48,5.0,4901620.0,33300.0,2018-11-08
42024,SCAA,2016,BROWN,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,18690.0,35,1.0,4910257.0,19100.0,2018-11-08
42025,SCAA,2016,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,29667.0,37,1.0,4910257.0,17500.0,2018-11-08
42026,SCAA,2017,WHITE,LINCOLN,MKZ FWD 4C,HY RESERVE,4DSN,4H,A,9199.0,45,4.0,4910257.0,28300.0,2018-11-08
42028,SCAA,2015,BLACK,LINCOLN,MKC FWD 4C,BLACK LABL,SUV,4GT,A,29367.0,40,4.0,4910257.0,20000.0,2018-11-08
42029,SCAA,2016,WHITE,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,35555.0,19,1.0,4910257.0,17000.0,2018-11-08
42030,SCAA,2016,SILVER,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,30602.0,44,3.0,4910257.0,18700.0,2018-11-08
42031,SCAA,2016,RED,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,40602.0,34,3.0,4910257.0,16500.0,2018-11-08
42033,CINA,2014,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,98412.0,43,1.0,5416220.0,11000.0,2018-11-08
42038,THAA,2016,ORANGE,LINCOLN,MKZ FWD V6,BLACK LABL,4DSN,6G,A,51341.0,42,5.0,4910256.0,21100.0,2018-11-08
42041,NAA,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,45507.0,43,2.0,4910256.0,20000.0,2018-11-08
42043,NAA,2017,BLACK,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,29929.0,37,2.0,4910256.0,33100.0,2018-11-08
42044,NAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,33715.0,43,2.0,4910256.0,27500.0,2018-11-08
42046,NAA,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,32445.0,36,2.0,4910256.0,21900.0,2018-11-08
42047,NAA,2016,GRAY,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,61171.0,32,2.0,4910256.0,18600.0,2018-11-08
42050,NAA,2016,SILVER,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,29058.0,27,2.0,4910256.0,18000.0,2018-11-08
42051,NAA,2017,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,17317.0,24,5.0,4910256.0,22100.0,2018-11-08
42052,NAA,2016,GRAY,LINCOLN,MKT AWD V6,ECOBOOST,SUV,6GT,A,14547.0,29,1.0,4910256.0,25400.0,2018-11-08
42054,NAA,2016,RED,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,31648.0,26,1.0,4910256.0,15600.0,2018-11-08
42065,TBAA,2017,GRAY,LINCOLN,MKZ FWD 4C,HY PREMIER,4DSN,4H,A,23750.0,42,2.0,4910257.0,21000.0,2018-11-08
42068,TBAA,2016,GRAY,LINCOLN,MKX FWD SUV,SELECT,SUV,6GT,A,11080.0,37,1.0,4910257.0,22900.0,2018-11-08
42069,TBAA,2017,BLACK,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,15098.0,38,1.0,4910256.0,35700.0,2018-11-08
42071,TBAA,2016,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,45598.0,33,1.0,4910257.0,15100.0,2018-11-08
42072,TBAA,2018,BLACK,LINCOLN,MKZ FWD 4C,PREMIERE,4DSN,4GT,A,7566.0,45,3.0,4901620.0,25900.0,2018-11-08
42073,SCAA,2016,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,33061.0,36,3.0,4918814.0,15500.0,2018-11-08
42074,SCAA,2004,BLACK,LINCOLN,NAVIGATOR 4X2,LUXURY,SUV,8G,A,155446.0,17,1.0,4908450.0,1200.0,2018-11-08
42078,GCAA,2016,BLUE,LINCOLN,MKC FWD 4C,PREMIER,SUV,4GT,A,35133.0,21,2.0,4910256.0,15600.0,2018-11-08
42079,GCAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,75173.0,44,1.0,4910256.0,21500.0,2018-11-08
42080,GCAA,2016,SILVER,LINCOLN,MKC AWD 4C,PREMIER,SUV,4GT,A,24537.0,40,1.0,4910256.0,19200.0,2018-11-08
42081,GCAA,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,30225.0,19,3.0,4910256.0,19800.0,2018-11-08
42082,GCAA,2016,SILVER,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,18690.0,46,3.0,4910256.0,31100.0,2018-11-08
42083,GCAA,2016,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,40456.0,41,3.0,4910256.0,27600.0,2018-11-08
42088,GCAA,2016,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,32593.0,28,1.0,4910256.0,16300.0,2018-11-08
42091,GCAA,2017,BLACK,LINCOLN,MKZ FWD 4C,PREMIERE,4DSN,4GT,A,4142.0,45,7.0,4901620.0,22700.0,2018-11-08
42098,NASH,2016,BLACK,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,32250.0,36,3.0,4910256.0,26500.0,2018-11-08
42099,NASH,2018,RED,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,13985.0,35,4.0,4901620.0,28100.0,2018-11-08
42100,NASH,2018,TAN,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,24499.0,37,4.0,4901620.0,28600.0,2018-11-08
42101,NASH,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,20936.0,35,2.0,4906104.0,30000.0,2018-11-08
42102,NASH,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,30122.0,28,1.0,4906104.0,28600.0,2018-11-08
42103,NASH,2017,WHITE,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,30943.0,42,1.0,4906104.0,30500.0,2018-11-08
42104,NASH,2017,SILVER,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,11253.0,47,2.0,4901620.0,36700.0,2018-11-08
42105,NASH,2018,RED,LINCOLN,MKT FWD V6,PREMIERE,SUV,6G,A,15106.0,30,6.0,4901620.0,22200.0,2018-11-08
42106,NASH,2017,BLUE,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,13163.0,41,1.0,4901620.0,23700.0,2018-11-08
42107,NASH,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,37127.0,38,1.0,4910256.0,23600.0,2018-11-08
42108,NASH,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,16523.0,45,1.0,4910256.0,32200.0,2018-11-08
42109,NASH,2016,GRAY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,27982.0,41,1.0,4910256.0,29500.0,2018-11-08
42112,NASH,2017,SILVER,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,19594.0,37,4.0,4901620.0,22000.0,2018-11-08
42113,NASH,2017,BLACK,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,13742.0,45,1.0,4901620.0,25400.0,2018-11-08
42114,NASH,2019,SILVER,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,10.0,50,1.0,4901620.0,35000.0,2018-11-08
42115,BAA,2016,WHITE,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,27673.0,45,1.0,4910256.0,20100.0,2018-11-08
42116,BAA,2016,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,31521.0,50,1.0,4910256.0,18200.0,2018-11-08
42117,BAA,2016,BLACK,LINCOLN,MKX AWD SUV,SELECT,SUV,6G,A,28332.0,44,1.0,4910256.0,24100.0,2018-11-08
42118,BAA,2016,GREY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,33562.0,41,1.0,4910256.0,28000.0,2018-11-08
42119,BAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,21767.0,41,2.0,4903013.0,29100.0,2018-11-08
42121,BAA,2017,GRAY,LINCOLN,MKC AWD 4C,PREMIERE,SUV,4GT,A,12126.0,46,1.0,4901620.0,22800.0,2018-11-08
42122,BAA,2016,RED,LINCOLN,MKX AWD SUV,SELECT,SUV,6G,A,38627.0,42,1.0,4910256.0,24500.0,2018-11-08
42135,GCAA,2015,BLACK,LINCOLN,MKS AWD V6,ECOBOOST,4DSN,6GT,A,41870.0,43,2.0,4910256.0,20500.0,2018-11-08
42137,DETA,2017,BLACK,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,28982.0,10,1.0,4903856.0,4200.0,2018-11-08
42138,DETA,2017,RED,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,30202.0,0,1.0,4903856.0,5200.0,2018-11-08
42144,NVAA,1998,WHITE,LINCOLN,MARK VIII,LSC,2DCP,8G,A,1.0,10,1.0,4977020.0,200.0,2018-11-08
42145,MAA,2017,BLACK,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,45214.0,45,8.0,4910984.0,34250.0,2018-11-08
42148,NVAA,2017,SILVER,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,21039.0,40,2.0,4910984.0,19100.0,2018-11-09
42149,NVAA,2018,SILVER,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,21526.0,44,3.0,4910984.0,30500.0,2018-11-09
42155,SCAA,2012,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,126416.0,39,5.0,5054354.0,4600.0,2018-11-09
42162,DAA,2016,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,29378.0,35,6.0,4910257.0,27000.0,2018-11-09
42165,MAA,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,35050.0,36,1.0,4910256.0,22300.0,2018-11-09
42166,MAA,2017,BLACK,LINCOLN,MKZ AWD V6,SELECT,4DSN,6GT,A,18398.0,28,1.0,4901620.0,21400.0,2018-11-09
42167,MAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,42084.0,43,2.0,4910256.0,27500.0,2018-11-09
42171,MAA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,43296.0,38,2.0,4910256.0,25100.0,2018-11-09
42173,MAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,27412.0,40,3.0,4910256.0,30000.0,2018-11-09
42174,MAA,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,32142.0,25,2.0,4906104.0,28200.0,2018-11-09
42179,MAA,2011,BLUE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,53094.0,36,1.0,5411558.0,8000.0,2018-11-09
42181,MAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,18503.0,44,1.0,5019585.0,29250.0,2018-11-09
42185,MAA,2004,SILVER,LINCOLN,TOWN CAR,EXEC LIMO,4DSN,8G,O,87531.0,21,8.0,4920442.0,3500.0,2018-11-09
42186,MAA,2017,BLACK,LINCOLN,CONTINENTAL AWD,BLACK LABL,4DSN,6GT,A,8887.0,41,1.0,4901620.0,46700.0,2018-11-09
42187,FAA,2007,BLACK,LINCOLN,NAVIGATOR 4X4,ULTIMATE,SUV,8G,A,136256.0,27,4.0,5259587.0,5600.0,2018-11-10
42190,DALA,2017,WHITE,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,38760.0,31,2.0,4919311.0,21700.0,2018-11-11
42195,AYCA,2005,WHITE,LINCOLN,LS V8,SPORT,4DSN,8G,A,177846.0,35,2.0,4925422.0,1300.0,2018-11-12
42199,AYCA,2006,WHITE,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,A,128522.0,19,1.0,4982368.0,1800.0,2018-11-12
42200,AAAW,2018,TAN,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,21726.0,48,1.0,4901620.0,30100.0,2018-11-12
42201,AAAW,2017,BLACK,LINCOLN,CONTINENTAL FWD,PREMIERE,4DSN,6G,A,24912.0,50,1.0,4901620.0,23100.0,2018-11-12
42202,AAAW,2017,SILVER,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,23564.0,44,1.0,4901620.0,20100.0,2018-11-12
42203,AAAW,2018,SILVER,LINCOLN,MKT FWD V6,PREMIERE,SUV,6G,A,16497.0,43,2.0,4901620.0,25600.0,2018-11-12
42204,AAAW,2018,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,11884.0,50,1.0,4901620.0,35000.0,2018-11-12
42205,AAAW,2017,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,12136.0,44,1.0,4901620.0,37500.0,2018-11-12
42206,AAAW,2016,BLUE,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,16427.0,43,1.0,4910257.0,24000.0,2018-11-12
42208,AAAW,2016,TAN,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,41310.0,41,1.0,4910257.0,15300.0,2018-11-12
42215,DAA,2015,BLACK,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,60516.0,24,4.0,4918814.0,17800.0,2018-11-12
42216,GCAA,2016,BLACK,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,30574.0,35,4.0,4910256.0,18600.0,2018-11-12
42224,RAA,2018,SILVER,LINCOLN,NAVIGATOR L 4X2,SELECT,SUV,6GT,A,14180.0,42,7.0,4918017.0,61000.0,2018-11-12
42225,AAAW,2018,BLACK,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,12066.0,46,4.0,4911692.0,68000.0,2018-11-12
42227,GCAA,2016,BLUE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,33042.0,36,2.0,4910256.0,28700.0,2018-11-12
42237,SVAA,2002,SILVER,LINCOLN,CONTINENTAL,BASE,4DSN,8G,A,126283.0,41,1.0,5279832.0,900.0,2018-11-13
42238,AAAW,2016,WHITE,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,9679.0,41,2.0,4910257.0,25600.0,2018-11-13
42239,AAAW,2017,BLACK,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,13246.0,45,1.0,4901620.0,24400.0,2018-11-13
42240,AAAW,2017,GRAY,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,35367.0,43,1.0,4910257.0,19900.0,2018-11-13
42242,BWAE,2003,GREEN,LINCOLN,NAVIGATOR 4X4,PREMIUM,SUV,8G,A,150498.0,39,1.0,5119289.0,1900.0,2018-11-13
42243,FAAO,2016,BLACK,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,42747.0,46,3.0,5335353.0,38500.0,2018-11-13
42251,BWAE,2004,BLUE,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,O,257333.0,22,1.0,5162096.0,800.0,2018-11-13
42255,RAA,2006,GRAY,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,A,81992.0,36,1.0,5368353.0,4500.0,2018-11-13
42257,AAAW,2017,BLUE,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,10730.0,35,1.0,5442877.0,17800.0,2018-11-13
42259,FAAO,2017,GOLD,LINCOLN,MKZ FWD V6,SELECT,4DSN,6GT,A,18744.0,46,1.0,5389783.0,25100.0,2018-11-13
42261,AAAW,2006,WHITE,LINCOLN,NAVIGATOR 4X2,ULTIMATE,SUV,8G,A,184883.0,29,3.0,5345891.0,900.0,2018-11-13
42268,BWAE,2015,WHITE,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,50060.0,40,1.0,4910257.0,23400.0,2018-11-13
42269,DAA,2016,TAN,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,13740.0,45,1.0,4910257.0,32300.0,2018-11-13
42272,RAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,41236.0,45,1.0,4918814.0,26000.0,2018-11-13
42274,OAA,2017,GREY,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,13235.0,40,2.0,4910256.0,41300.0,2018-11-13
42277,OAA,2007,OFFWHITE,LINCOLN,NAVIGATOR 4X4,ULTIMATE,SUV,8G,A,137985.0,17,1.0,4938270.0,3700.0,2018-11-13
42283,GCAA,2017,RED,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,21228.0,45,2.0,4901620.0,17800.0,2018-11-13
42285,GCAA,2016,GRAY,LINCOLN,MKX AWD SUV,SELECT,SUV,6GT,A,21395.0,37,1.0,4910256.0,25200.0,2018-11-13
42286,GCAA,2017,BLUE,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,34370.0,44,1.0,4901620.0,21700.0,2018-11-13
42287,GCAA,2018,WHITE,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,22536.0,44,1.0,4901620.0,30600.0,2018-11-13
42288,GCAA,2016,WHITE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,48103.0,43,1.0,4910256.0,16400.0,2018-11-13
42289,GCAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,36256.0,38,1.0,4910256.0,28500.0,2018-11-13
42290,GCAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,27420.0,45,1.0,4910256.0,30600.0,2018-11-13
42291,GCAA,2016,BLUE,LINCOLN,MKC FWD 4C,PREMIER,SUV,4GT,A,14093.0,46,1.0,4910256.0,19500.0,2018-11-13
42293,GCAA,2017,GOLD,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,3753.0,41,5.0,4910256.0,35000.0,2018-11-13
42298,BAA,2018,BLACK,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,9012.0,48,3.0,5083265.0,77200.0,2018-11-13
42299,NASH,2018,BLACK,LINCOLN,NAVIGATOR L 4X4,RESERVE,SUV,6GT,A,16470.0,46,4.0,5275743.0,76000.0,2018-11-13
42300,AAAW,2018,WHITE,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,18283.0,40,2.0,4907646.0,41000.0,2018-11-13
42301,DETA,2016,BLUE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,28982.0,34,2.0,4910256.0,21900.0,2018-11-13
42302,GCAA,2016,SILVER,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,30163.0,43,2.0,4910256.0,18700.0,2018-11-13
42303,NADE,2016,BLACK,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,26866.0,37,1.0,4910256.0,22600.0,2018-11-13
42304,NASH,2017,BLUE,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,16998.0,49,2.0,4903013.0,23500.0,2018-11-13
42305,NASH,2016,GRAY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,41724.0,30,2.0,4910256.0,24600.0,2018-11-13
42307,NASH,2016,BLUE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,62066.0,36,2.0,4910256.0,20500.0,2018-11-13
42308,SCAA,2016,WHITE,LINCOLN,MKX FWD SUV,SELECT,SUV,6G,A,20112.0,41,4.0,4910257.0,22700.0,2018-11-13
42309,TBAA,2017,GRAY,LINCOLN,MKZ AWD V6,RESERVE,4DSN,6GT,A,8422.0,38,4.0,4901620.0,28300.0,2018-11-13
42312,SCAA,2016,WHITE,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,10274.0,44,3.0,4910257.0,21300.0,2018-11-13
42316,NASH,2018,BLACK,LINCOLN,CONTINENTAL FWD,SELECT,4DSN,6G,A,23778.0,10,1.0,4910986.0,23100.0,2018-11-13
42319,MAA,2016,BLACK,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,28784.0,44,2.0,4910256.0,23500.0,2018-11-13
42320,BAA,2011,BLACK,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,84165.0,38,1.0,5156551.0,11200.0,2018-11-14
42323,ALBA,2013,WHITE,LINCOLN,MKS AWD V6,ECOBOOST,4DSN,6GT,A,61708.0,36,1.0,5241735.0,7000.0,2018-11-14
42327,NASH,2015,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,25163.0,35,3.0,4910256.0,17000.0,2018-11-14
42330,NASH,2016,BLACK,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,27336.0,29,1.0,4910256.0,19900.0,2018-11-14
42331,NASH,2017,WHITE,LINCOLN,MKZ AWD V6,SELECT,4DSN,6GT,A,12825.0,41,3.0,4910256.0,26000.0,2018-11-14
42332,NASH,2016,GRAY,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,26815.0,42,4.0,4910256.0,22500.0,2018-11-14
42335,NASH,2016,BLUE,LINCOLN,MKX AWD SUV,SELECT,SUV,6GT,A,20519.0,43,2.0,4910256.0,25300.0,2018-11-14
42341,HAA,2009,MAROON,LINCOLN,TOWN CAR,SIG LTD,4DSN,8ET,A,51187.0,23,2.0,5025001.0,6400.0,2018-11-14
42343,NASH,2018,BLACK,LINCOLN,NAVIGATOR 4X4,SELECT,SUV,6GT,A,19048.0,40,4.0,4973344.0,65200.0,2018-11-14
42346,CADE,2003,BLACK,LINCOLN,LS V6,BASE,4DSN,6G,A,116071.0,28,1.0,5092146.0,500.0,2018-11-14
42354,CADE,2005,BLACK,LINCOLN,LS V8,SPORT,4DSN,8G,A,225924.0,38,1.0,5411692.0,300.0,2018-11-14
42365,UAA,2016,RED,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,36137.0,43,2.0,5200018.0,20000.0,2018-11-14
42366,SAAA,2006,SILVER,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,A,106619.0,39,1.0,5372987.0,3100.0,2018-11-14
42388,NADE,2018,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,1128.0,50,1.0,4910256.0,31000.0,2018-11-14
42390,NADE,2016,RED,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,23908.0,43,1.0,4910256.0,22200.0,2018-11-14
42391,NADE,2017,GRAY,LINCOLN,MKC AWD 4C,PREMIERE,SUV,4GT,A,20955.0,43,1.0,4910256.0,20700.0,2018-11-14
42393,NADE,2016,RED,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,32236.0,36,2.0,4910256.0,22900.0,2018-11-14
42394,NADE,2016,WHITE,LINCOLN,MKC AWD 4C,PREMIER,SUV,4GT,A,47789.0,43,1.0,4910256.0,15400.0,2018-11-14
42395,NADE,2017,RED,LINCOLN,CONTINENTAL AWD,SELECT,4DSN,6G,A,9448.0,36,2.0,4910256.0,31500.0,2018-11-14
42396,NADE,2016,TAN,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,41863.0,35,1.0,4910256.0,15600.0,2018-11-14
42397,NADE,2016,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,34997.0,36,1.0,4910256.0,16700.0,2018-11-14
42399,NADE,2016,BLACK,LINCOLN,MKC AWD 4C,PREMIER,SUV,4GT,A,40707.0,17,1.0,4910256.0,14700.0,2018-11-14
42400,NASH,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,32151.0,41,1.0,5258127.0,32500.0,2018-11-14
42405,GOAA,2012,BLACK,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,123583.0,28,1.0,4924905.0,4500.0,2018-11-14
42414,BAA,2017,SILVER,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,7487.0,46,1.0,4903013.0,34500.0,2018-11-14
42416,DALA,2007,WHITE,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,A,43213.0,41,1.0,5361001.0,7000.0,2018-11-14
42418,SAAA,2016,GRAY,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,44744.0,38,3.0,4910256.0,20000.0,2018-11-14
42419,SAAA,2016,BROWN,LINCOLN,MKX FWD SUV,PREMIER,SUV,6G,A,34491.0,40,1.0,4910256.0,18000.0,2018-11-14
42420,SAAA,2016,GRAY,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,18263.0,45,1.0,4910256.0,21100.0,2018-11-14
42423,SAAA,2017,BLACK,LINCOLN,CONTINENTAL FWD,SELECT,4DSN,6G,A,13000.0,46,1.0,4910256.0,32500.0,2018-11-14
42424,SAAA,2016,RED,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,28504.0,46,1.0,4910256.0,23400.0,2018-11-14
42427,THAA,2016,BLACK,LINCOLN,MKC FWD 4C,PREMIER,SUV,4GT,A,50505.0,28,1.0,4910256.0,14800.0,2018-11-14
42428,THAA,2017,RED,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,11709.0,46,1.0,4901620.0,26000.0,2018-11-14
42429,THAA,2017,WHITE,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,8752.0,46,1.0,4901620.0,27900.0,2018-11-14
42430,THAA,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,7845.0,46,1.0,4906104.0,37700.0,2018-11-14
42432,THAA,2016,TAN,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,4748.0,46,3.0,4901620.0,30400.0,2018-11-14
42433,THAA,2017,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,3902.0,44,1.0,4901620.0,32000.0,2018-11-14
42435,CADE,2006,MAROON,LINCOLN,NAVIGATOR 4X2,LUXURY,SUV,8G,A,140723.0,20,1.0,5406501.0,1800.0,2018-11-14
42436,CNCA,2005,BLUE,LINCOLN,LS V6,LUXURY,4DSN,6G,A,171301.0,19,1.0,5003121.0,1400.0,2018-11-14
42442,DETA,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,32012.0,43,1.0,4910256.0,21400.0,2018-11-14
42443,DETA,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,44219.0,39,1.0,4910256.0,21700.0,2018-11-14
42445,DETA,2017,SILVER,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,7423.0,50,2.0,4901620.0,34700.0,2018-11-14
42446,DETA,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,9231.0,45,2.0,4901620.0,34800.0,2018-11-14
42447,DETA,2018,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,19717.0,45,1.0,4973344.0,34100.0,2018-11-14
42448,DETA,2016,RED,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,27230.0,46,1.0,4910256.0,28900.0,2018-11-14
42449,DETA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,29030.0,40,1.0,4910256.0,30500.0,2018-11-14
42450,DETA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,32610.0,47,1.0,4910256.0,29000.0,2018-11-14
42451,DETA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,40433.0,43,1.0,4910256.0,26600.0,2018-11-14
